86171327,0.00,2.18,0,999,999,999,999,1.81,9.46,5,0.28,9.31,3,999,999,0,999,999,0,999,999,0,999,999,0,None,None,False
86171327,0.00,2.18,0,999,999,999,999,1.79,9.32,5,0.28,8.94,3,999,999,0,999,999,0,999,999,0,999,999,0,None,None,False
86171327,0.00,2.18,0,999,999,999,999,1.79,9.17,5,0.32,8.56,3,999,999,0,999,999,0,999,999,0,999,999,0,None,None,False
86171328,0.00,2.18,0,999,999,999,999,1.79,9.03,5,0.39,8.22,3,999,999,0,999,999,0,999,999,0,999,999,0,None,None,False
86171328,0.00,2.18,0,999,999,999,999,1.81,8.89,5,0.48,7.85,3,999,999,0,999,999,0,999,999,0,999,999,0,None,None,False
86171328,0.55,1.88,0,999,999,999,999,1.82,8.75,5,0.55,7.51,3,999,999,0,999,999,0,999,999,0,999,999,0,DownArrow,RightArrow,False
86171329,1.43,1.51,1,999,999,999,999,1.81,8.60,5,0.58,7.13,3,999,999,0,999,999,0,999,999,0,999,999,0,DownArrow,RightArrow,True
86171329,0.59,1.49,3,999,999,999,999,1.78,8.46,5,0.56,6.78,1,999,999,0,999,999,0,999,999,0,999,999,0,None,LeftArrow,True
86171329,1.43,1.45,4,999,999,999,999,0.54,9.40,3,1.74,8.32,5,999,999,0,999,999,0,999,999,0,999,999,0,None,RightArrow,True
86171329,1.68,1.38,4,999,999,999,999,0.59,9.08,1,1.69,8.19,5,999,999,0,999,999,0,999,999,0,999,999,0,None,RightArrow,False
86171330,1.68,1.32,4,999,999,999,999,-2.23,9.35,3,1.62,8.06,4,999,999,0,999,999,0,999,999,0,999,999,0,None,None,False
86171330,1.68,1.25,4,2.331036,9.300842,999,999,-1.07,9.47,3,-0.53,9.42,5,-2.18,9.03,3,1.57,7.92,4,999,999,0,999,999,0,None,None,False
86171330,1.68,1.68,4,2.262321,8.554001,999,999,-1.08,9.06,3,-0.56,9.13,5,-2.16,8.73,3,1.53,7.79,4,999,999,0,999,999,0,UpArrow,None,False
86171330,1.35,2.12,2.493064,2.189026,7.757368,999,999,-1.03,8.62,3,-0.61,8.83,5,-2.17,8.41,3,1.50,7.65,4,999,999,0,999,999,0,UpArrow,LeftArrow,True
86171331,1.52,1.79,4.493064,2.120311,7.010519,999,999,-0.94,8.21,3,-0.67,8.55,5,-2.19,8.10,3,1.50,7.51,2,999,999,0,999,999,0,DownArrow,RightArrow,True
86171331,2.26,2.10,4.493064,2.047016,6.213881,999,999,0.52,9.29,5,-0.80,7.79,3,-0.72,8.24,5,-2.19,7.78,3,999,999,0,999,999,0,UpArrow,RightArrow,False
86171331,2.26,3.27,4.493064,1.978301,5.467032,999,999,0.47,8.95,4,-0.65,7.40,3,-0.74,7.95,5,-2.16,7.48,3,999,999,0,999,999,0,UpArrow,None,False
86171331,2.06,4.43,4.493064,999,999,999,999,0.46,8.57,4,-0.50,6.98,3,-0.71,7.65,5,-2.08,7.17,3,999,999,0,999,999,0,UpArrow,LeftArrow,False
86171332,1.03,3.89,4.493064,999,999,999,999,0.49,8.22,4,-0.41,6.58,3,-0.64,7.37,5,-1.96,6.89,3,999,999,0,999,999,0,DownArrow,LeftArrow,False
86171332,0.49,2.69,4.493064,999,999,999,999,-2.02,9.27,3,0.57,7.85,4,-0.38,6.13,3,-0.54,7.07,5,-1.81,6.61,3,999,999,0,DownArrow,LeftArrow,False
86171332,-0.82,2.54,-13.50694,999,999,999,999,-1.99,8.80,3,0.65,7.49,4,-0.43,5.69,2,-0.43,6.79,5,-1.66,6.33,3,999,999,0,DownArrow,LeftArrow,True
86171332,-1.15,2.49,-12.50694,999,999,999,999,0.79,9.30,3,-2.00,8.36,3,0.72,7.14,3,-0.33,6.51,5,-1.52,6.06,3,999,999,0,None,RightArrow,True
