2064.6
2225.49
1500.4
8570.013
1434.997
968.1122
684.4695
4510.9
1794.032
3623.278
1297.907
1053.891
-39.5
-75.83115
605.5489
-73.54967
-173.5497
3658.321
-21.55179
5447.9
730.4545
2093.472
