125114749,0.00,0.00,0,999,999,999,999,2.08,9.49,3,-0.71,9.32,2,1.69,9.36,3,999,999,0,999,999,0,999,999,0,0,0,0,0,0,0,0,0,None,None,True
125114749,0.00,0.00,0,999,999,999,999,2.04,9.36,3,-0.74,8.72,2,1.61,9.08,3,999,999,0,999,999,0,999,999,0,0,0,0,0,0,0,0,0,None,None,False
125114750,-0.08,0.00,0,999,999,999,999,1.99,9.24,3,-0.70,8.16,2,1.58,8.81,3,999,999,0,999,999,0,999,999,0,0,0,0,0,0,0,0,0,None,LeftArrow,False
125114750,-0.51,1.01,0,999,999,999,999,1.94,9.11,3,-0.57,7.58,2,1.57,8.52,3,999,999,0,999,999,0,999,999,0,0,0,0,0,0,0,0,0,UpArrow,LeftArrow,False
125114750,-0.51,2.27,1,999,999,999,999,1.89,8.99,3,-0.41,7.05,2,1.59,8.25,3,999,999,0,999,999,0,999,999,0,0,0,0,0,0,0,0,0,UpArrow,None,True
125114750,0.03,2.74,2,999,999,999,999,1.86,8.86,3,1.63,7.96,3,999,999,0,999,999,0,999,999,0,999,999,0,0,0,0,0,0,0,0,0,UpArrow,RightArrow,True
125114751,-0.07,2.74,3,999,999,999,999,0.02,9.02,2,1.84,8.72,3,1.65,7.67,3,999,999,0,999,999,0,999,999,0,0,0,0,0,0,0,0,0,None,None,True
125114751,0.93,2.74,3,999,999,999,999,0.96,9.48,2,1.83,8.59,3,1.64,7.40,3,999,999,0,999,999,0,999,999,0,0,0,0,0,0,0,0,0,None,RightArrow,False
125114751,1.77,2.74,4,999,999,999,999,0.92,9.08,2,1.84,8.45,3,1.59,7.11,3,999,999,0,999,999,0,999,999,0,0,0,0,0,0,0,0,0,None,RightArrow,True
125114751,1.45,2.74,4,999,999,999,999,0.85,8.72,2,1.85,8.32,3,1.50,6.85,3,999,999,0,999,999,0,999,999,0,0,0,0,0,0,0,0,0,None,LeftArrow,False
125114752,1.12,2.74,4,999,999,999,999,0.73,8.34,2,1.86,8.19,2,1.39,6.58,2,999,999,0,999,999,0,999,999,0,0,0,0,0,0,0,0,0,None,LeftArrow,False
125114752,1.30,2.74,5,999,999,999,999,0.61,7.99,2,1.85,8.06,2,1.27,6.34,2,999,999,0,999,999,0,999,999,0,0,0,0,0,0,0,0,0,None,RightArrow,True
125114752,1.30,2.83,5,999,999,999,999,-0.96,9.50,2,-2.44,9.37,2,0.50,7.61,2,1.82,7.92,2,999,999,0,999,999,0,0,0,0,0,0,0,0,0,UpArrow,None,False
125114752,1.71,3.58,5,999,999,999,999,0.60,9.27,2,0.18,9.27,2,-0.98,9.16,2,-2.40,8.89,2,0.43,7.25,2,1.78,7.80,2,0,0,0,0,0,0,0,0,UpArrow,RightArrow,False
125114753,1.58,3.58,7,999,999,999,999,0.57,8.73,2,0.11,8.95,2,-1.03,8.79,2,-2.40,8.37,2,0.41,6.86,2,1.73,7.67,2,0,0,0,0,0,0,0,0,None,None,True
125114753,1.33,3.58,7,999,999,999,999,0.13,9.13,2,0.61,8.20,2,0.02,8.62,2,-1.09,8.43,2,-2.42,7.85,2,0.45,6.46,2,0,0,0,0,0,0,0,0,None,LeftArrow,False
125114753,0.49,3.23,7,999,999,999,999,0.04,8.74,2,0.70,7.71,2,-0.05,8.31,2,-1.13,8.08,2,-2.41,7.37,2,0.53,6.10,2,0,0,0,0,0,0,0,0,DownArrow,LeftArrow,False
