180171728,0.00,0.00,0,999,999,999,999,999.00,999.00,0,999.00,999.00,0,999.00,999.00,0,999.00,999.00,0,999.00,999.00,0,999.00,999.00,0,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,0,None,None,False
180171728,0.00,0.00,0,999,999,999,999,-0.50,9.43,2,-0.10,9.33,2,-2.20,9.30,2,999.00,999.00,0,999.00,999.00,0,999.00,999.00,0,9.14,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,0,None,None,False
180171729,0.00,0.00,0,999,999,999,999,-0.40,8.92,2,-0.06,8.89,2,-2.06,8.96,2,999.00,999.00,0,999.00,999.00,0,999.00,999.00,0,8.60,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,0,None,None,False
180171729,0.00,0.00,0,999,999,999,999,-0.29,8.38,2,-0.02,8.43,2,-1.91,8.59,2,999.00,999.00,0,999.00,999.00,0,999.00,999.00,0,8.14,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,0,None,None,False
180171729,0.00,0.00,0,999,999,999,999,-0.19,7.84,2,0.02,7.97,2,-1.77,8.23,2,999.00,999.00,0,999.00,999.00,0,999.00,999.00,0,7.66,8.47,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,0,None,None,False
180171729,0.00,0.00,0,999,999,999,999,-0.08,7.30,2,0.06,7.51,2,-1.62,7.87,2,999.00,999.00,0,999.00,999.00,0,999.00,999.00,0,7.00,7.81,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,0,None,None,False
180171730,0.00,0.00,0,999,999,999,999,0.02,6.79,2,0.10,7.07,2,-1.48,7.53,2,999.00,999.00,0,999.00,999.00,0,999.00,999.00,0,6.50,7.46,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,0,None,None,False
180171730,0.00,0.00,0,999,999,999,999,0.12,6.25,2,0.14,6.61,2,-1.33,7.17,2,999.00,999.00,0,999.00,999.00,0,999.00,999.00,0,6.06,7.09,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,0,None,None,False
180171730,0.00,0.00,0,999,999,999,999,0.23,5.70,2,0.18,6.15,2,-1.18,6.81,2,999.00,999.00,0,999.00,999.00,0,999.00,999.00,0,5.52,6.61,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,0,None,None,False
180171730,0.00,0.00,0,999,999,999,999,0.33,5.20,2,0.22,5.72,2,-1.04,6.47,2,999.00,999.00,0,999.00,999.00,0,999.00,999.00,0,5.53,6.27,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,0,None,None,False
